PERSON_IDENTIFIER,TERM_CODE,TERM,CRN,SUBJECT,COURSE_NUMBER,SECTION,COURSE_TPYE,TITLE
1611792,202410,Fall Semester 2023,12395,BIOS,341,S01,LEC,CELL BIOLOGY
1611801,202410,Fall Semester 2023,12447,BIOS,449,001,LEC,ADV CELL AND MOLECULAR NEURO
1611801,202410,Fall Semester 2023,15563,PSYC,308,001,LEC,MEMORY
1611801,202410,Fall Semester 2023,15655,BIOS,315,001,LAB,EXPERIMENTAL PHYSIOLOGY
1611801,202410,Fall Semester 2023,11687,ECON,299,001,INT,EXPERIENTIAL EDUC IN ECONOMICS
1611990,202410,Fall Semester 2023,15300,ENST,205,001,LEC,RECKONING W/ THE ANTHROPOCENE
1611990,202410,Fall Semester 2023,13258,EEPS,110,001,LEC,"EARTH, ENVIRONMENT, & SOCIETY"
1611990,202410,Fall Semester 2023,12546,BIOS,300,001,LEC,PARADIGMS IN BIOCHM & CELL BIO
1611990,202410,Fall Semester 2023,12749,BIOS,332,001,LEC,ECOLOGY
1611990,202410,Fall Semester 2023,13336,ENGL,304,002,SEM,INTRO TO POETRY WRITING
1611990,202410,Fall Semester 2023,14730,SOCI,101,002,LEC,INTRODUCTION TO SOCIOLOGY
1612065,202410,Fall Semester 2023,11340,COMP,430,001,LL,INTRO TO DATABASE SYSTEMS
1612065,202410,Fall Semester 2023,11919,STAT,413,001,LEC,INTRO TO STAT MACHINE LEARNING
1612065,202410,Fall Semester 2023,10052,COMP,412,001,LEC,COMPILER CONSTRUCTION - UG
1612065,202410,Fall Semester 2023,12231,STAT,450,001,LEC,SENIOR CAPSTONE PROJECT
1612089,202410,Fall Semester 2023,14372,HIST,380,001,SEM,ASIAN AMERICAN HISTORY
1612089,202410,Fall Semester 2023,14358,ASIA,219,001,LEC,MODERN JAPAN
1612089,202410,Fall Semester 2023,13380,ASIA,495,001,SEM,ASIAN STUDIES RESEARCH SEM
1612089,202410,Fall Semester 2023,13949,JAPA,301,001,LEC,THIRD YEAR JAPANESE I
1612089,202410,Fall Semester 2023,15648,ASIA,360,001,SEM,CHINA AND THE CHINESE DIASPORA
1612113,202410,Fall Semester 2023,11961,BIOE,420,001,LEC,TRANSPORT PHENOMENA IN BIOE
1612113,202410,Fall Semester 2023,15403,BIOE,446,001,LAB,COMPUTATIONAL MODELING LAB
1612113,202410,Fall Semester 2023,12395,BIOS,341,S01,LEC,CELL BIOLOGY
1612113,202410,Fall Semester 2023,15628,HIST,480,001,SEM,HISTORY OF MEDICINE
1612113,202410,Fall Semester 2023,13291,ENGL,301,002,SEM,INTRO TO FICTION WRITING
1612188,202410,Fall Semester 2023,15510,MATH,304,001,LEC,ELEMENTS OF KNOT THEORY
1612188,202410,Fall Semester 2023,10061,MATH,381,001,LEC,INTRO PARTIAL DIFF EQUATIONS
1614030,202410,Fall Semester 2023,12706,BIOE,443,002,LAB,BIOPROCESSING LAB MODULE
1614030,202410,Fall Semester 2023,10087,BIOE,451,001,LL,BIOENGINEERING DESIGN I
1614030,202410,Fall Semester 2023,15403,BIOE,446,001,LAB,COMPUTATIONAL MODELING LAB
1614030,202410,Fall Semester 2023,11961,BIOE,420,001,LEC,TRANSPORT PHENOMENA IN BIOE
1614294,202410,Fall Semester 2023,14144,MUSI,413,001,LAB,DALCROZE EURHYTHMICS
1614294,202410,Fall Semester 2023,16054,MUSI,445,001,LL,KEYBOARD HARMONY & FIG BASS I
1614294,202410,Fall Semester 2023,10424,MUSI,285,001,STU,SECONDARY HARPSICHORD
1616559,202410,Fall Semester 2023,14624,COMP,310,001,LEC,ADV OBJECT-ORIENTED PROG
1616559,202410,Fall Semester 2023,15638,HART,202,001,SEM,"MODERN ART IN EUROPE,1900-1945"
1616559,202410,Fall Semester 2023,10052,COMP,412,001,LEC,COMPILER CONSTRUCTION - UG
1616559,202410,Fall Semester 2023,14423,COMP,341,001,LEC,PRACTICAL MACHINE LEARNING
1617405,202410,Fall Semester 2023,13293,ENGL,301,004,SEM,INTRO TO FICTION WRITING
1617405,202410,Fall Semester 2023,15690,HUMA,134,001,LEC,WHAT IS LOVE?
1617405,202410,Fall Semester 2023,12767,HEAL,407,002,LEC,EPIDEMIOLOGY
1617405,202410,Fall Semester 2023,15154,RELI,334,001,SEM,PSYCHOLOGY OF RELIGION
1618392,202410,Fall Semester 2023,16106,ARTS,400,001,IND,SPECIAL PROB IN STUDIO ART III
1618392,202410,Fall Semester 2023,10249,ARTS,499,001,STU,SENIOR STUDIO
1620102,202410,Fall Semester 2023,10651,BIOE,440,001,LEC,STATISTICS FOR BIOENGINEERING
1623966,202410,Fall Semester 2023,12985,MUSI,444,001,STU,PRACTICUM IN CONTEMPORARY MUSI
1624902,202410,Fall Semester 2023,10456,MUSI,497,002,STU,DOUBLE BASS FOR MAJORS
1624902,202410,Fall Semester 2023,15433,LING,305,001,LEC,HISTORICAL LINGUISTICS
1624902,202410,Fall Semester 2023,10132,MUSI,337,001,STU,UNDERGRADUATE ORCHESTRA
1624902,202410,Fall Semester 2023,10378,MUSI,339,004,STU,UG ORCHESTRAL REP
1624902,202410,Fall Semester 2023,10509,MUSI,338,023,STU,CHAMBER MUSIC - UG
1624902,202410,Fall Semester 2023,12183,MUSI,416,001,LEC,ORCHESTRATION
1624902,202410,Fall Semester 2023,13172,LPAP,113,002,LEC,MENTAL TRAINING
1625583,202410,Fall Semester 2023,12342,BIOS,301,S01,LEC,BIOCHEMISTRY I
1625583,202410,Fall Semester 2023,11654,CHEM,301,001,LEC,PHYSICAL CHEMISTRY I
1625583,202410,Fall Semester 2023,15772,CHEM,366,002,LL,INORGANIC CHEMISTRY LAB
1625583,202410,Fall Semester 2023,10130,MUSI,321,001,LEC,BAROQUE & EARLY CLASSICAL ERAS
1625583,202410,Fall Semester 2023,15590,POLI,326,001,LEC,RELIGION AND DEMOCRACY
1625583,202410,Fall Semester 2023,16432,MUSI,181,004,STU,PIANO FOR NON-MAJORS
1627575,202410,Fall Semester 2023,10139,MUSI,421,001,LEC,THE MODERN ERA
1627575,202410,Fall Semester 2023,10631,ENST,100,001,LEC,"ENVIRONMENT, CULTURE & SOCIETY"
1627575,202410,Fall Semester 2023,10132,MUSI,337,001,STU,UNDERGRADUATE ORCHESTRA
1627575,202410,Fall Semester 2023,10380,MUSI,339,006,STU,UG ORCHESTRAL REP
1627575,202410,Fall Semester 2023,10145,MUSI,461,001,STU,HORN FOR MAJORS
1627575,202410,Fall Semester 2023,11280,MUSI,441,031,STU,SENIOR RECITAL
1627575,202410,Fall Semester 2023,15406,EEPS,115,001,LEC,THE PLANETS
1628310,202410,Fall Semester 2023,15011,ITAL,141,002,LEC,FIRST YEAR ITALIAN I
1628364,202410,Fall Semester 2023,15133,MUSI,426,001,LEC,PIANO LITERATURE - SURVEY
1628364,202410,Fall Semester 2023,15834,MUSI,414,001,LEC,PIANO CHAMBER MUSIC LITERATURE
1628964,202410,Fall Semester 2023,14624,COMP,310,001,LEC,ADV OBJECT-ORIENTED PROG
1628964,202410,Fall Semester 2023,10310,BUSI,310,002,LEC,LEADING IN ORGANIZATIONS
1628964,202410,Fall Semester 2023,10700,JAPA,141,002,LEC,FIRST YEAR JAPANESE I
1628964,202410,Fall Semester 2023,11340,COMP,430,001,LL,INTRO TO DATABASE SYSTEMS
1631604,202410,Fall Semester 2023,12386,BIOS,310,064,RES,IND RES FOR BIOS UNDERGRADS
1637712,202410,Fall Semester 2023,16303,ARCH,350,001,SEM,URBAN TRANSPORTATION
1641042,202410,Fall Semester 2023,15835,CMOR,451,002,LEC,SIM MODELING AND ANALYSIS
1641042,202410,Fall Semester 2023,12570,ENST,301,001,SEM,ENVIRONMENTAL JUSTICE
1641042,202410,Fall Semester 2023,15184,CMOR,490,006,RES,UNDERGRAD RESEARCH PROJECTS
1641042,202410,Fall Semester 2023,15163,CMOR,422,001,LEC,NUMERICAL ANALYSIS
1641042,202410,Fall Semester 2023,15175,CMOR,492,001,LL,SENIOR DESIGN PROJECT I
1641042,202410,Fall Semester 2023,16063,CMOR,441,003,LEC,LINEAR AND INTEGER PROGRAMMING
1642536,202410,Fall Semester 2023,15812,BIOS,314,001,LAB,ADV EXP MOLECULAR BIOLOGY
1642536,202410,Fall Semester 2023,12395,BIOS,341,S01,LEC,CELL BIOLOGY
1642536,202410,Fall Semester 2023,14216,LPAP,144,001,ACT,COUNTRY WESTERN DANCE
1642536,202410,Fall Semester 2023,12346,BIOS,310,004,RES,IND RES FOR BIOS UNDERGRADS
1642536,202410,Fall Semester 2023,12549,BIOS,372,001,LEC,IMMUNOLOGY
1645317,202410,Fall Semester 2023,15670,POLI,457,001,SEM,CONDITIONS OF DEMOCRACY
1645317,202410,Fall Semester 2023,14807,POLI,359,001,LEC,WORLD CONSTITUTIONS
1645317,202410,Fall Semester 2023,14164,POLI,211,004,LEC,INTRO TO INTERNAT'L RELATIONS
1645317,202410,Fall Semester 2023,13168,LPAP,100,001,ACT,INTRODUCTION TO TENNIS
1645317,202410,Fall Semester 2023,15795,PHIL,400,001,RES,THE OBJECTIVE & THE SUBJECTIVE
1645317,202410,Fall Semester 2023,13189,LPAP,181,001,ACT,PERSONAL FITNESS
1645530,202410,Fall Semester 2023,12810,ASTR,400,001,SEM,UNDERGRADUATE RESEARCH SEMINAR
1645530,202410,Fall Semester 2023,10052,COMP,412,001,LEC,COMPILER CONSTRUCTION - UG
1645530,202410,Fall Semester 2023,14254,COMP,480,001,LEC,PROBABILISTIC ALGORITHMS AND D
1645530,202410,Fall Semester 2023,11977,STAT,315,001,LL,STATISTICS FOR DATA SCIENCE
1645530,202410,Fall Semester 2023,16282,COMP,413,002,LEC,DISTRIB PROGRAM CONSTRUCTION
1645530,202410,Fall Semester 2023,13191,LPAP,183,001,ACT,WEIGHT TRAINING & CONDITIONING
1646148,202410,Fall Semester 2023,13172,LPAP,113,002,LEC,MENTAL TRAINING
1646148,202410,Fall Semester 2023,14613,DSCI,303,002,LEC,MACHINE LEARNING FOR DS
1646148,202410,Fall Semester 2023,10026,MECH,407,001,LL,CAPSTONE DESIGN PROJECT I
1646148,202410,Fall Semester 2023,14300,BUSI,380,001,LEC,MARKETING
1646148,202410,Fall Semester 2023,11410,MECH,454,001,LEC,COMPUTATIONAL FLUID MECHANICS
1646472,202410,Fall Semester 2023,10052,COMP,412,001,LEC,COMPILER CONSTRUCTION - UG
1646472,202410,Fall Semester 2023,11340,COMP,430,001,LL,INTRO TO DATABASE SYSTEMS
1646472,202410,Fall Semester 2023,15321,LPAP,108,001,ACT,GYMNASTIC/BODYWEIGHT TRAINING
1646472,202410,Fall Semester 2023,15653,COMP,318,001,LL,CONCURRENT PROGRAM DESIGN
1647090,202410,Fall Semester 2023,14052,PHIL,125,001,LEC,PHILOSOPHY THROUGH ARTWORKS
1647090,202410,Fall Semester 2023,15444,HIST,275,001,LEC,MODERN MIDDLE EAST
1647090,202410,Fall Semester 2023,10687,SOSC,444,001,INT,CONSULTING PRACTICUM
1647090,202410,Fall Semester 2023,10024,POLI,211,001,LEC,INTRO TO INTERNAT'L RELATIONS
1647090,202410,Fall Semester 2023,15638,HART,202,001,SEM,"MODERN ART IN EUROPE,1900-1945"
1647840,202410,Fall Semester 2023,12846,UNIV,212,901,LEC,PROFESSIONOWL PROGRAM
1648896,202410,Fall Semester 2023,15380,FILM,287,001,SEM,INTRO TO VIDEO AND INSTALL ART
1648896,202410,Fall Semester 2023,11683,BUSI,390,001,SEM,STRATEGIC MANAGEMENT
1648896,202410,Fall Semester 2023,14301,BUSI,420,001,LEC,LEADERSHIP AND TEAMS
1648896,202410,Fall Semester 2023,14671,BUSI,360,001,LEC,FOUNDER'S JOURNEY
1648896,202410,Fall Semester 2023,11377,BUSI,343,001,LEC,FINANCIAL MANAGEMENT
1648896,202410,Fall Semester 2023,10052,COMP,412,001,LEC,COMPILER CONSTRUCTION - UG
1648980,202410,Fall Semester 2023,11512,BIOE,401,011,RES,UNDERGRADUATE RESEARCH
1648980,202410,Fall Semester 2023,12342,BIOS,301,S01,LEC,BIOCHEMISTRY I
1648980,202410,Fall Semester 2023,10672,FREN,141,002,LEC,FIRST YEAR FRENCH I
1649298,202410,Fall Semester 2023,12254,ANTH,203,001,LEC,INTRO BIOLOGICAL ANTHROPOLOGY
1649298,202410,Fall Semester 2023,12316,BIOS,201,S01,LEC,INTRODUCTORY BIOLOGY I
1649298,202410,Fall Semester 2023,10304,AFSC,101,002,LL,FOUNDATION OF THE USAF I
1649298,202410,Fall Semester 2023,14298,LPAP,170,005,ACT,YOGA
1649298,202410,Fall Semester 2023,12323,BIOS,211,006,LAB,EXPERIMENTAL CELL & MOL BIOSCI
1649298,202410,Fall Semester 2023,13172,LPAP,113,002,LEC,MENTAL TRAINING
1649298,202410,Fall Semester 2023,15602,COLL,178,001,SEM,A CUP OF CULTURE
1649298,202410,Fall Semester 2023,11688,ANTH,493,001,SEM,SENIOR RESEARCH PREPARATION
1649586,202410,Fall Semester 2023,13183,LPAP,170,004,ACT,YOGA
1649586,202410,Fall Semester 2023,16217,POLI,338,002,LEC,POLICY ANALYSIS
1649586,202410,Fall Semester 2023,13168,LPAP,100,001,ACT,INTRODUCTION TO TENNIS
1649586,202410,Fall Semester 2023,10210,ECON,437,001,LEC,ENERGY ECONOMICS
1649586,202410,Fall Semester 2023,11687,ECON,299,001,INT,EXPERIENTIAL EDUC IN ECONOMICS
1649586,202410,Fall Semester 2023,15128,SOPA,309,001,LEC,APPLIED ECONOMETRICS: POL EVAL
1649586,202410,Fall Semester 2023,15826,EEPS,480,001,SEM,ENERGY TRANSITION SEMINAR
1649586,202410,Fall Semester 2023,10541,STAT,499,001,SEM,QUANTITATIVE FINANCE TOPICS
1649586,202410,Fall Semester 2023,14872,STAT,410,001,LL,LINEAR REGRESSION
1650615,202410,Fall Semester 2023,10671,CHIN,141,002,LEC,FIRST YEAR CHINESE I
1650615,202410,Fall Semester 2023,10052,COMP,412,001,LEC,COMPILER CONSTRUCTION - UG
1650615,202410,Fall Semester 2023,14423,COMP,341,001,LEC,PRACTICAL MACHINE LEARNING
1650615,202410,Fall Semester 2023,11156,COMP,382,003,LL,REASONING ABOUT ALGORITHMS
1653879,202410,Fall Semester 2023,16282,COMP,413,002,LEC,DISTRIB PROGRAM CONSTRUCTION
1653879,202410,Fall Semester 2023,13291,ENGL,301,002,SEM,INTRO TO FICTION WRITING
1653879,202410,Fall Semester 2023,14732,SOCI,358,001,LEC,"CRIME, PUNISHMENT AND SOCIETY"
1653879,202410,Fall Semester 2023,10052,COMP,412,001,LEC,COMPILER CONSTRUCTION - UG
1653879,202410,Fall Semester 2023,13187,LPAP,178,001,LL,THE ART OF RELAXATION
1656129,202410,Fall Semester 2023,15290,ENGL,360,001,LEC,AMER LIT BEFORE THE CIVIL WAR
1656129,202410,Fall Semester 2023,10249,ARTS,499,001,STU,SENIOR STUDIO
1656129,202410,Fall Semester 2023,11660,ARTS,301,001,STU,BEGINNING PAINTING
1656129,202410,Fall Semester 2023,10228,ARTS,388,001,SEM,CRIT STUDIES STUDIO PRACTICE
1656129,202410,Fall Semester 2023,15620,ARTS,325,001,STU,LIFE DRAWING
1656129,202410,Fall Semester 2023,15296,ENGL,410,003,SEM,SENIOR SEMINAR
1658655,202410,Fall Semester 2023,12890,COMP,424,001,LL,MOBILE & EMBEDDED SYSTEM
1658655,202410,Fall Semester 2023,10251,ELEC,494,001,LAB,SENIOR DESIGN
1658655,202410,Fall Semester 2023,11136,ELEC,240,001,LAB,FUND EE I LAB
1658655,202410,Fall Semester 2023,10235,ELEC,303,001,LEC,RANDOM SIGNALS
1658655,202410,Fall Semester 2023,11340,COMP,430,001,LL,INTRO TO DATABASE SYSTEMS
1658655,202410,Fall Semester 2023,11156,COMP,382,003,LL,REASONING ABOUT ALGORITHMS
1661514,202410,Fall Semester 2023,13175,LPAP,134,001,ACT,INDIAN DANCE
1661514,202410,Fall Semester 2023,13191,LPAP,183,001,ACT,WEIGHT TRAINING & CONDITIONING
1661514,202410,Fall Semester 2023,16323,CMOR,495,002,LEC,LOSING THE PRECIOUS FEW
1661514,202410,Fall Semester 2023,16354,MECH,477,001,LEC,RENEWABLE/ADV. ENERGY SYS.
1661514,202410,Fall Semester 2023,15379,ARTS,312,001,STU,RELIEF I
1661514,202410,Fall Semester 2023,15326,MATH,300,001,LEC,TOPICS IN UNDERGRADUATE MATH
1661514,202410,Fall Semester 2023,15608,COLL,179,001,LEC,"EAT, PRAY, LATKE"
1661514,202410,Fall Semester 2023,10026,MECH,407,001,LL,CAPSTONE DESIGN PROJECT I
1662042,202410,Fall Semester 2023,15558,RELI,421,001,SEM,FOUCAULT & THE SELF
1662042,202410,Fall Semester 2023,11361,ARCH,225,001,LEC,INTRO ARCHITECTURAL THINKING
1662042,202410,Fall Semester 2023,10673,GERM,141,001,LEC,FIRST YEAR GERMAN I
1662042,202410,Fall Semester 2023,10672,FREN,141,002,LEC,FIRST YEAR FRENCH I
1663329,202410,Fall Semester 2023,16303,ARCH,350,001,SEM,URBAN TRANSPORTATION
1665615,202410,Fall Semester 2023,15835,CMOR,451,002,LEC,SIM MODELING AND ANALYSIS
1665615,202410,Fall Semester 2023,15308,HIST,314,001,LEC,HISTORY OF AI
1665615,202410,Fall Semester 2023,15832,CMOR,462,003,LEC,OPT METHODS IN FINANCE
1665615,202410,Fall Semester 2023,14866,DSCI,435,002,LL,DATA SCIENCE PROJECTS
1665615,202410,Fall Semester 2023,13188,LPAP,180,001,ACT,"WALK, JOG, RUN"
1665942,202410,Fall Semester 2023,13495,SOCI,380,003,LEC,SOCIAL THEORY
1665942,202410,Fall Semester 2023,15809,SOCI,411,001,SEM,COMMUNITY AND URBAN SOCIOLOGY
1665942,202410,Fall Semester 2023,11370,SOCI,381,001,SEM,RESEARCH METHODS
1665942,202410,Fall Semester 2023,15571,LEAD,402,001,SEM,CIVIC LEADERSHIP CAPSTONE I
1665942,202410,Fall Semester 2023,10613,SOCI,101,001,LEC,INTRODUCTION TO SOCIOLOGY
1666008,202410,Fall Semester 2023,14423,COMP,341,001,LEC,PRACTICAL MACHINE LEARNING
1666347,202410,Fall Semester 2023,14362,ASIA,380,001,SEM,ASIAN AMERICAN HISTORY
1666347,202410,Fall Semester 2023,11925,ENGL,410,001,SEM,SENIOR SEMINAR
1666347,202410,Fall Semester 2023,13713,FILM,432,001,SEM,FILM GENRE: THE WESTERN
1666347,202410,Fall Semester 2023,14167,ENGL,210,001,LEC,BEGINNINGS: BRIT LIT TO 1800
1666347,202410,Fall Semester 2023,14400,ENGL,222,001,SEM,WORLD AND SOUTH ASIA
1666347,202410,Fall Semester 2023,16151,ENGL,398,001,SEM,SLAVERY IN 20TH C. FILM & FICT
1667454,202410,Fall Semester 2023,10632,ARCH,105,001,LEC,"ENVIRONMENT, CULTURE & SOCIETY"
1667454,202410,Fall Semester 2023,12881,ECON,200,002,LL,MICROECONOMICS
1667454,202410,Fall Semester 2023,11375,BUSI,305,001,LEC,FINANCIAL ACCOUNTING
1667454,202410,Fall Semester 2023,12882,ECON,203,002,LEC,MACROECONOMICS
1673316,202410,Fall Semester 2023,11625,LING,401,001,LEC,ANALYSIS OF SOUND PATTERNS
1673316,202410,Fall Semester 2023,10299,GLHT,201,001,LEC,INTRO TO GLOBAL HEALTH
1675857,202410,Fall Semester 2023,10052,COMP,412,001,LEC,COMPILER CONSTRUCTION - UG
1675857,202410,Fall Semester 2023,10364,ENGI,330,001,INT,ENGINEERING PRACTICUM
1675857,202410,Fall Semester 2023,15638,HART,202,001,SEM,"MODERN ART IN EUROPE,1900-1945"
1675857,202410,Fall Semester 2023,14423,COMP,341,001,LEC,PRACTICAL MACHINE LEARNING
1675857,202410,Fall Semester 2023,15305,HIST,259,001,SEM,US IN THE 1960s AND 70s
1675857,202410,Fall Semester 2023,13168,LPAP,100,001,ACT,INTRODUCTION TO TENNIS
1675968,202410,Fall Semester 2023,10724,AWAY,100,0F1,AWY,STUDY ABROAD
1678683,202410,Fall Semester 2023,13496,BIOS,385,002,LEC,CELL & MOL MECH OF THE NEURON
1678683,202410,Fall Semester 2023,15608,COLL,179,001,LEC,"EAT, PRAY, LATKE"
1678683,202410,Fall Semester 2023,15655,BIOS,315,001,LAB,EXPERIMENTAL PHYSIOLOGY
1678683,202410,Fall Semester 2023,12312,BIOS,128,001,INT,BRAINSTEM
1678683,202410,Fall Semester 2023,15564,PSYC,332,001,LEC,PSYCHOPATHOLOGY
1678683,202410,Fall Semester 2023,14887,NEUR,383,002,LEC,INTRO TO NEUROENGINEERING
1679589,202410,Fall Semester 2023,14866,DSCI,435,002,LL,DATA SCIENCE PROJECTS
1679589,202410,Fall Semester 2023,15283,ENGL,269,001,SEM,SCI FI AND THE ENVIRONMENT
1679589,202410,Fall Semester 2023,15622,LPAP,138,002,ACT,INTRO TO SALSA/MAMBO & CHA CHA
1679589,202410,Fall Semester 2023,13293,ENGL,301,004,SEM,INTRO TO FICTION WRITING
1679589,202410,Fall Semester 2023,13534,SOPA,400,003,RES,SOPA CAPSTONE RESEARCH I
1679868,202410,Fall Semester 2023,13698,LPAP,164,003,ACT,FITNESS SWIMMING
1679868,202410,Fall Semester 2023,15035,CEVE,481,001,LEC,INTRODUCTION TO SENIOR DESIGN
1679868,202410,Fall Semester 2023,11663,CEVE,320,001,LEC,ETHICS & ENGINRNG LEADERSHIP
1679868,202410,Fall Semester 2023,11954,CEVE,472,001,LAB,SOIL MECHANICS LABORATORY
1679868,202410,Fall Semester 2023,11903,CEVE,471,001,LEC,SOIL MECHANICS AND FOUNDATIONS
1679868,202410,Fall Semester 2023,15620,ARTS,325,001,STU,LIFE DRAWING
1679868,202410,Fall Semester 2023,15276,CEVE,476,001,LEC,STRUCTURAL DYNAMIC SYSTEMS
1679868,202410,Fall Semester 2023,10249,ARTS,499,001,STU,SENIOR STUDIO
1681008,202410,Fall Semester 2023,11950,COMP,215,004,LL,INTRODUCTION TO PROGRAM DESIGN
1681008,202410,Fall Semester 2023,11156,COMP,382,003,LL,REASONING ABOUT ALGORITHMS
1681008,202410,Fall Semester 2023,14423,COMP,341,001,LEC,PRACTICAL MACHINE LEARNING
1681008,202410,Fall Semester 2023,15547,SMGT,432,001,LEC,SOCCER ANALYTICS
1681950,202410,Fall Semester 2023,12397,BIOS,352,001,LEC,PHYS CHEM FOR BIOSCIENCES
1683786,202410,Fall Semester 2023,15620,ARTS,325,001,STU,LIFE DRAWING
1683786,202410,Fall Semester 2023,11371,PSYC,321,001,LEC,DEVELOPMENTAL PSYCHOLOGY
1683786,202410,Fall Semester 2023,15599,PSYC,461,001,SEM,DECISION MAKING/PROB SOLVING
1683786,202410,Fall Semester 2023,14917,PSYC,485,023,RES,UG SUPERVISED RESEARCH
1683786,202410,Fall Semester 2023,12210,PSYC,480,001,SEM,POSITIVE PSYCHOLOGY
1684260,202410,Fall Semester 2023,12780,LING,303,001,LEC,"LANGUAGE, GENDER & SEXUALITY"
1684260,202410,Fall Semester 2023,11363,STAT,425,001,LEC,INTRO TO BAYESIAN INFERENCE
1684260,202410,Fall Semester 2023,11919,STAT,413,001,LEC,INTRO TO STAT MACHINE LEARNING
1686864,202410,Fall Semester 2023,15588,COLL,118,001,LL,ZERO TO FORTUNE 500
1686894,202410,Fall Semester 2023,15690,HUMA,134,001,LEC,WHAT IS LOVE?
1686894,202410,Fall Semester 2023,15496,SWGS,338,001,LEC,19TH C. WOMEN'S NARRATIVES
1686894,202410,Fall Semester 2023,13495,SOCI,380,003,LEC,SOCIAL THEORY
1686975,202410,Fall Semester 2023,11378,BUSI,343,002,LEC,FINANCIAL MANAGEMENT
1686975,202410,Fall Semester 2023,10239,SMGT,377,001,INT,SPORT MANAGEMENT INTERNSHIP 2
1686975,202410,Fall Semester 2023,15821,SMGT,440,003,SEM,SPORT BUSINESS ANALYTICS
1686975,202410,Fall Semester 2023,11683,BUSI,390,001,SEM,STRATEGIC MANAGEMENT
1686978,202410,Fall Semester 2023,14807,POLI,359,001,LEC,WORLD CONSTITUTIONS
1686978,202410,Fall Semester 2023,12249,POLI,473,001,SEM,THE CRAFT OF INTELLIGENCE
1686978,202410,Fall Semester 2023,16221,POLI,416,001,SEM,SURVEY RSRCH AMERICAN POLITICS
1686981,202410,Fall Semester 2023,14303,BUSI,401,001,LEC,FINANCIAL STATEMENT ANALYSIS
1686981,202410,Fall Semester 2023,14301,BUSI,420,001,LEC,LEADERSHIP AND TEAMS
1686981,202410,Fall Semester 2023,13169,LPAP,101,003,ACT,STRETCH LAB
1686981,202410,Fall Semester 2023,13453,BUSI,450,001,LEC,DERIVATIVES
1686981,202410,Fall Semester 2023,10700,JAPA,141,002,LEC,FIRST YEAR JAPANESE I
1686984,202410,Fall Semester 2023,15422,SMGT,360,001,LEC,SALES & REVENUE GENERATION
1686984,202410,Fall Semester 2023,10239,SMGT,377,001,INT,SPORT MANAGEMENT INTERNSHIP 2
1686984,202410,Fall Semester 2023,15535,BUSI,430,001,LEC,MANAGEMENT ACCOUNTING
1686984,202410,Fall Semester 2023,15821,SMGT,440,003,SEM,SPORT BUSINESS ANALYTICS
1687323,202410,Fall Semester 2023,14604,ENGL,272,001,LEC,LITERATURE AND MEDICINE
1687323,202410,Fall Semester 2023,12312,BIOS,128,001,INT,BRAINSTEM
1687323,202410,Fall Semester 2023,12331,BIOS,213,001,LAB,INTRO LAB ECOL & EVOL
1687323,202410,Fall Semester 2023,14227,LPAP,172,001,ACT,INTRODUCTION TO FENCING
1687323,202410,Fall Semester 2023,12391,BIOS,318,001,LAB,MICROBIOLOGY LABORATORY
1687323,202410,Fall Semester 2023,13510,BIOS,329,001,LEC,ANIMAL DIVERSITY
1687323,202410,Fall Semester 2023,11625,LING,401,001,LEC,ANALYSIS OF SOUND PATTERNS
1687323,202410,Fall Semester 2023,10115,STAT,305,001,LL,INTRO TO STAT FOR BIOSCIENCES
1688049,202410,Fall Semester 2023,10150,MUSI,472,001,STU,GENERAL PERCUSSION STUDIES
1688049,202410,Fall Semester 2023,14144,MUSI,413,001,LAB,DALCROZE EURHYTHMICS
1688550,202410,Fall Semester 2023,15320,LPAP,106,001,ACT,GARDENING FOR WELLNESS
1688550,202410,Fall Semester 2023,13633,RCEL,436,001,LEC,INTRO TO PATENTS & INTELL PROP
1688550,202410,Fall Semester 2023,14723,ELEC,406,001,LEC,LINEAR ALGEBRA FOR DS
1688550,202410,Fall Semester 2023,11705,ELEC,425,001,LL,COMPUTER SYSTEMS ARCHITECTURE
1688550,202410,Fall Semester 2023,10700,JAPA,141,002,LEC,FIRST YEAR JAPANESE I
1689534,202410,Fall Semester 2023,13709,STAT,487,001,LEC,COFES BLOCKCHAIN/CRYPTO
1689534,202410,Fall Semester 2023,10116,STAT,310,001,LEC,PROBABILITY & STATISTICS
